Accel_x,Accel_y,Accel_z,w_x,w_y,w_z,Temp,Category
-9.42,-0.06,-1.9,-0.01,0.0,0.03,27.29,Mov03
-9.44,-0.06,-1.9,-0.01,0.01,0.03,27.29,Mov03
-9.45,-0.03,-1.9,-0.01,0.01,0.03,27.3,Mov03
-9.47,-0.02,-1.91,-0.01,0.01,0.03,27.3,Mov03
-9.47,-0.02,-1.92,-0.01,0.01,0.03,27.29,Mov03
-9.44,-0.01,-1.92,-0.0,0.0,0.03,27.29,Mov03
-9.42,-0.04,-1.91,-0.0,-0.0,0.04,27.29,Mov03
-9.42,-0.06,-1.91,-0.01,0.0,0.04,27.3,Mov03
-9.43,-0.05,-1.92,-0.01,0.0,0.04,27.29,Mov03
-9.42,-0.04,-1.92,-0.01,0.01,0.04,27.29,Mov03
-9.45,-0.04,-1.91,-0.01,0.01,0.04,27.3,Mov03
-9.46,-0.04,-1.9,-0.0,0.01,0.04,27.3,Mov03
-9.45,-0.04,-1.89,-0.0,0.01,0.03,27.3,Mov03
-9.42,-0.03,-1.9,-0.01,0.01,0.02,27.3,Mov03
-9.45,-0.01,-1.92,-0.01,0.01,0.02,27.3,Mov03
-9.49,-0.03,-1.93,-0.01,0.0,0.03,27.3,Mov03
-9.47,-0.04,-1.94,-0.01,-0.0,0.03,27.29,Mov03
-9.46,-0.04,-1.93,-0.01,-0.0,0.04,27.29,Mov03
-9.44,-0.06,-1.92,-0.0,-0.0,0.04,27.3,Mov03
-9.43,-0.06,-1.91,-0.0,-0.01,0.03,27.29,Mov03
-9.43,-0.07,-1.9,-0.0,-0.02,0.03,27.3,Mov03
-9.4,-0.06,-1.9,-0.0,-0.02,0.03,27.3,Mov03
-9.41,-0.06,-1.9,-0.01,-0.01,0.03,27.31,Mov03
-9.43,-0.06,-1.92,-0.01,0.0,0.04,27.3,Mov03
-9.44,-0.06,-1.93,-0.01,0.01,0.04,27.3,Mov03
-9.46,-0.02,-1.93,-0.0,0.0,0.04,27.3,Mov03
-9.48,-0.03,-1.9,0.0,-0.01,0.05,27.31,Mov03
-9.5,-0.05,-1.88,0.0,-0.02,0.04,27.31,Mov03
-9.48,-0.03,-1.9,-0.01,-0.02,0.03,27.31,Mov03
-9.43,-0.03,-1.91,-0.01,-0.0,0.02,27.3,Mov03
-9.36,-0.03,-1.9,-0.01,0.01,0.02,27.31,Mov03
-9.34,-0.06,-1.91,-0.01,0.02,0.03,27.31,Mov03
-9.34,-0.09,-1.92,-0.01,0.02,0.04,27.3,Mov03
-9.42,-0.1,-1.92,-0.0,0.0,0.05,27.3,Mov03
-9.49,-0.07,-1.92,-0.0,-0.01,0.05,27.31,Mov03
-9.52,-0.02,-1.94,-0.01,-0.02,0.05,27.31,Mov03
-9.46,-0.02,-1.95,-0.01,-0.02,0.05,27.31,Mov03
-9.42,-0.04,-1.95,-0.0,-0.0,0.05,27.31,Mov03
-9.37,-0.06,-1.93,0.0,0.01,0.04,27.31,Mov03
-9.36,-0.07,-1.94,0.01,0.02,0.04,27.31,Mov03
-9.41,-0.03,-1.92,0.01,0.02,0.04,27.31,Mov03
-9.57,0.0,-1.91,0.01,0.01,0.03,27.32,Mov03
-9.62,0.0,-1.93,0.01,-0.01,0.03,27.31,Mov03
-9.61,-0.01,-1.94,0.01,-0.03,0.03,27.3,Mov03
-9.54,-0.03,-1.93,0.01,-0.03,0.03,27.31,Mov03
-9.44,-0.08,-1.91,0.01,-0.02,0.02,27.31,Mov03
-9.37,-0.09,-1.9,0.01,-0.01,0.03,27.31,Mov03
-9.34,-0.06,-1.87,0.0,-0.0,0.03,27.31,Mov03
-9.37,-0.04,-1.86,-0.0,0.01,0.03,27.31,Mov03
-9.45,-0.02,-1.87,-0.01,0.0,0.04,27.32,Mov03
-9.49,-0.0,-1.86,-0.01,-0.0,0.04,27.31,Mov03
-9.51,-0.0,-1.87,-0.02,-0.01,0.04,27.31,Mov03
-9.46,-0.03,-1.89,-0.02,-0.01,0.04,27.3,Mov03
-9.43,-0.04,-1.9,-0.02,-0.01,0.04,27.31,Mov03
-9.42,-0.05,-1.91,-0.01,0.0,0.04,27.31,Mov03
-9.44,-0.04,-1.9,-0.01,0.01,0.03,27.32,Mov03
-9.45,-0.03,-1.92,-0.01,0.0,0.03,27.31,Mov03
-9.41,-0.05,-1.91,-0.01,0.01,0.03,27.31,Mov03
-9.41,-0.05,-1.92,-0.01,0.01,0.03,27.31,Mov03
-9.43,-0.05,-1.92,-0.01,0.01,0.03,27.31,Mov03
-9.45,-0.06,-1.93,-0.01,0.01,0.04,27.32,Mov03
-9.5,-0.06,-1.91,-0.01,0.0,0.04,27.32,Mov03
-9.48,-0.04,-1.92,-0.01,-0.01,0.03,27.32,Mov03
-9.44,-0.06,-1.92,-0.01,-0.02,0.03,27.31,Mov03
-9.42,-0.07,-1.9,-0.01,-0.01,0.04,27.31,Mov03
-9.41,-0.05,-1.89,-0.01,-0.01,0.04,27.31,Mov03
-9.41,-0.05,-1.9,-0.01,0.0,0.03,27.31,Mov03
-9.44,-0.05,-1.9,-0.0,0.01,0.03,27.31,Mov03
-9.53,-0.03,-1.9,-0.0,-0.0,0.03,27.31,Mov03
-9.56,-0.03,-1.91,-0.0,-0.02,0.03,27.32,Mov03
-9.51,-0.0,-1.91,-0.0,-0.03,0.02,27.32,Mov03
-9.47,-0.01,-1.92,-0.0,-0.03,0.02,27.31,Mov03
-9.47,-0.04,-1.93,0.0,-0.03,0.03,27.31,Mov03
-9.45,-0.08,-1.89,0.01,-0.03,0.03,27.31,Mov03
-9.37,-0.08,-1.88,0.01,-0.03,0.03,27.31,Mov03
-9.36,-0.09,-1.85,0.01,-0.03,0.03,27.31,Mov03
-9.39,-0.06,-1.85,0.0,-0.01,0.03,27.31,Mov03
-9.41,-0.03,-1.87,-0.0,-0.0,0.04,27.31,Mov03
-9.43,-0.03,-1.87,-0.0,-0.0,0.04,27.31,Mov03
-9.45,-0.04,-1.86,-0.0,-0.0,0.05,27.32,Mov03
-9.5,-0.08,-1.84,0.0,-0.01,0.04,27.31,Mov03
-9.52,-0.1,-1.84,0.0,-0.02,0.04,27.31,Mov03
-9.46,-0.09,-1.83,0.0,-0.02,0.04,27.31,Mov03
-9.42,-0.07,-1.85,-0.0,-0.01,0.04,27.31,Mov03
-9.4,-0.03,-1.88,-0.01,0.0,0.05,27.31,Mov03
-9.4,-0.04,-1.88,-0.01,0.01,0.04,27.31,Mov03
-9.42,-0.03,-1.9,-0.01,0.02,0.04,27.31,Mov03
-9.42,-0.02,-1.88,-0.01,0.02,0.04,27.31,Mov03
-9.41,-0.04,-1.87,-0.01,0.01,0.04,27.31,Mov03
-9.43,-0.04,-1.87,-0.01,0.01,0.05,27.31,Mov03
-9.47,-0.05,-1.87,-0.01,0.0,0.05,27.31,Mov03
-9.5,-0.05,-1.88,-0.01,0.0,0.05,27.3,Mov03
-9.51,-0.03,-1.89,-0.01,-0.01,0.05,27.31,Mov03
-9.48,-0.02,-1.9,-0.01,-0.01,0.04,27.31,Mov03
-9.42,0.0,-1.91,-0.01,-0.01,0.05,27.32,Mov03
-9.4,-0.03,-1.9,-0.01,-0.01,0.06,27.32,Mov03
-9.39,-0.05,-1.87,-0.0,0.0,0.05,27.32,Mov03
-9.41,-0.05,-1.86,-0.0,0.01,0.04,27.32,Mov03
-9.45,-0.04,-1.86,-0.0,0.01,0.03,27.32,Mov03
-9.47,-0.03,-1.86,-0.01,0.01,0.03,27.32,Mov03
-9.51,-0.02,-1.87,-0.01,-0.0,0.03,27.32,Mov03
-9.5,-0.02,-1.89,-0.01,-0.01,0.03,27.31,Mov03
-9.44,-0.02,-1.89,-0.01,-0.01,0.03,27.32,Mov03
-9.4,-0.03,-1.88,-0.0,-0.01,0.04,27.32,Mov03
-9.38,-0.05,-1.87,0.0,0.0,0.04,27.32,Mov03
-9.42,-0.05,-1.84,0.01,0.0,0.04,27.32,Mov03
-9.46,-0.05,-1.83,-0.0,0.0,0.03,27.32,Mov03
-9.43,-0.03,-1.84,-0.01,0.0,0.03,27.32,Mov03
-9.44,-0.02,-1.86,-0.01,0.01,0.03,27.32,Mov03
-9.45,-0.03,-1.87,-0.01,0.01,0.03,27.32,Mov03
-9.43,-0.05,-1.88,-0.0,-0.0,0.03,27.32,Mov03
-9.45,-0.06,-1.88,0.01,-0.01,0.04,27.31,Mov03
-9.5,-0.05,-1.84,0.01,-0.02,0.04,27.32,Mov03
-9.49,-0.03,-1.84,0.0,-0.02,0.04,27.32,Mov03
-9.42,0.0,-1.84,-0.01,-0.01,0.04,27.32,Mov03
-9.38,0.02,-1.85,-0.01,0.01,0.04,27.33,Mov03
-9.37,-0.01,-1.87,-0.01,0.02,0.04,27.33,Mov03
-9.39,-0.05,-1.86,-0.01,0.02,0.04,27.33,Mov03
-9.43,-0.06,-1.87,-0.0,0.01,0.04,27.33,Mov03
-9.5,-0.05,-1.86,0.0,0.0,0.04,27.33,Mov03
-9.55,-0.01,-1.86,-0.0,-0.0,0.04,27.33,Mov03
-9.56,0.04,-1.87,-0.0,-0.01,0.04,27.32,Mov03
-9.54,0.03,-1.87,-0.0,-0.02,0.03,27.33,Mov03
-9.47,-0.01,-1.88,-0.0,-0.02,0.03,27.33,Mov03
-9.42,-0.04,-1.87,0.0,-0.01,0.03,27.33,Mov03
-9.37,-0.07,-1.86,-0.0,0.0,0.02,27.32,Mov03
-9.35,-0.07,-1.85,-0.0,0.02,0.02,27.33,Mov03
-9.36,-0.08,-1.83,-0.0,0.03,0.02,27.33,Mov03
-9.43,-0.05,-1.85,-0.01,0.03,0.02,27.33,Mov03
-9.49,-0.03,-1.86,-0.01,0.02,0.03,27.33,Mov03
-9.52,-0.03,-1.87,-0.01,-0.0,0.03,27.33,Mov03
-9.51,-0.04,-1.88,-0.0,-0.02,0.04,27.33,Mov03
-9.46,-0.04,-1.86,-0.0,-0.02,0.04,27.33,Mov03
-9.43,-0.05,-1.85,0.0,-0.02,0.04,27.33,Mov03
-9.39,-0.07,-1.83,-0.0,-0.01,0.03,27.32,Mov03
-9.39,-0.07,-1.82,-0.01,0.0,0.03,27.32,Mov03
-9.4,-0.04,-1.85,-0.01,0.01,0.03,27.32,Mov03
-9.41,-0.03,-1.87,-0.02,0.02,0.03,27.32,Mov03
-9.47,-0.02,-1.88,-0.01,0.03,0.04,27.32,Mov03
-9.5,-0.03,-1.89,-0.01,0.02,0.04,27.32,Mov03
-9.49,-0.04,-1.9,-0.01,0.01,0.04,27.32,Mov03
-9.47,-0.06,-1.89,-0.0,-0.0,0.04,27.33,Mov03
-9.46,-0.05,-1.87,-0.01,-0.01,0.04,27.33,Mov03
-9.45,-0.03,-1.88,-0.01,-0.01,0.04,27.33,Mov03
-9.41,-0.01,-1.89,-0.01,-0.01,0.04,27.33,Mov03
-9.43,-0.01,-1.89,-0.01,0.0,0.03,27.33,Mov03
-9.47,-0.04,-1.88,-0.0,0.01,0.03,27.33,Mov03
-9.49,-0.06,-1.86,0.0,0.0,0.03,27.33,Mov03
-9.46,-0.06,-1.85,0.0,-0.01,0.04,27.33,Mov03
-9.45,-0.05,-1.84,0.0,-0.02,0.04,27.33,Mov03
-9.44,-0.03,-1.84,0.0,-0.02,0.04,27.33,Mov03
-9.41,-0.03,-1.84,-0.0,-0.01,0.04,27.32,Mov03
-9.39,-0.02,-1.85,-0.01,-0.0,0.04,27.32,Mov03
-9.4,-0.02,-1.87,-0.01,0.0,0.04,27.32,Mov03
-9.41,-0.04,-1.87,-0.01,0.01,0.03,27.33,Mov03
-9.49,-0.05,-1.87,-0.01,0.01,0.04,27.33,Mov03
-9.53,-0.04,-1.85,-0.01,-0.01,0.03,27.33,Mov03
-9.51,-0.03,-1.85,-0.0,-0.02,0.03,27.32,Mov03
-9.46,-0.02,-1.87,-0.0,-0.02,0.03,27.32,Mov03
-9.39,-0.02,-1.89,-0.0,-0.01,0.03,27.32,Mov03
-9.39,-0.05,-1.87,-0.0,0.0,0.03,27.32,Mov03
-9.4,-0.08,-1.85,-0.0,0.01,0.03,27.32,Mov03
-9.43,-0.06,-1.86,-0.0,0.02,0.03,27.32,Mov03
-9.46,-0.03,-1.86,-0.0,0.02,0.03,27.32,Mov03
-9.48,-0.01,-1.88,-0.0,0.01,0.03,27.32,Mov03
-9.5,-0.01,-1.89,0.0,-0.0,0.04,27.32,Mov03
-9.5,-0.04,-1.89,0.0,-0.02,0.05,27.33,Mov03
-9.46,-0.04,-1.88,0.0,-0.02,0.04,27.32,Mov03
-9.45,-0.03,-1.86,-0.0,-0.02,0.03,27.32,Mov03
-9.45,-0.02,-1.85,-0.01,-0.01,0.03,27.32,Mov03
-9.42,-0.02,-1.85,-0.01,0.01,0.03,27.32,Mov03
-9.39,-0.04,-1.85,-0.01,0.01,0.03,27.32,Mov03
-9.42,-0.05,-1.84,-0.01,0.01,0.03,27.32,Mov03
-9.49,-0.07,-1.84,-0.01,-0.0,0.04,27.32,Mov03
-9.5,-0.06,-1.85,-0.01,-0.01,0.04,27.32,Mov03
-9.51,-0.02,-1.84,-0.01,-0.02,0.04,27.33,Mov03
-9.5,-0.02,-1.87,-0.01,-0.02,0.04,27.33,Mov03
-9.43,-0.03,-1.89,-0.01,-0.01,0.04,27.32,Mov03
-9.4,-0.02,-1.87,-0.01,-0.0,0.04,27.32,Mov03
-9.39,-0.04,-1.86,-0.0,0.01,0.03,27.32,Mov03
-9.41,-0.05,-1.86,0.0,0.01,0.03,27.32,Mov03
-9.44,-0.05,-1.87,0.01,0.01,0.03,27.33,Mov03
-9.5,-0.04,-1.84,0.0,0.01,0.02,27.32,Mov03
-9.53,-0.01,-1.84,-0.0,0.0,0.03,27.33,Mov03
-9.5,0.01,-1.86,-0.01,-0.0,0.03,27.33,Mov03
-9.45,-0.0,-1.85,-0.0,-0.01,0.04,27.32,Mov03
-9.43,-0.03,-1.84,-0.0,-0.01,0.04,27.33,Mov03
-9.41,-0.05,-1.83,0.0,-0.01,0.04,27.33,Mov03
-9.42,-0.06,-1.82,-0.0,-0.01,0.04,27.33,Mov03
-9.42,-0.08,-1.82,-0.0,-0.01,0.04,27.32,Mov03
-9.45,-0.06,-1.83,-0.01,-0.01,0.04,27.32,Mov03
-9.46,-0.03,-1.85,-0.01,-0.01,0.04,27.32,Mov03
-9.47,-0.01,-1.85,-0.01,-0.01,0.04,27.33,Mov03
-9.47,-0.0,-1.85,-0.01,-0.01,0.04,27.32,Mov03
-9.48,-0.01,-1.83,-0.01,-0.0,0.04,27.32,Mov03
-9.52,-0.03,-1.81,-0.01,-0.0,0.03,27.33,Mov03
-9.46,-0.05,-1.81,-0.01,-0.0,0.03,27.32,Mov03
-9.39,-0.02,-1.83,-0.01,-0.0,0.03,27.33,Mov03
-9.37,-0.02,-1.84,-0.01,0.01,0.03,27.32,Mov03
-9.39,-0.05,-1.85,-0.01,0.01,0.03,27.33,Mov03
-9.42,-0.07,-1.84,-0.0,0.01,0.03,27.34,Mov03
-9.45,-0.07,-1.84,-0.01,0.0,0.03,27.34,Mov03
-9.48,-0.08,-1.82,-0.01,-0.0,0.03,27.33,Mov03
-9.48,-0.06,-1.83,-0.01,-0.01,0.04,27.33,Mov03
-9.48,-0.04,-1.83,-0.01,-0.01,0.05,27.33,Mov03
-9.45,-0.01,-1.84,-0.0,-0.01,0.05,27.32,Mov03
-9.44,-0.01,-1.84,0.0,-0.01,0.04,27.33,Mov03
-9.44,-0.03,-1.84,0.0,-0.0,0.04,27.33,Mov03
-9.48,-0.04,-1.81,0.0,-0.01,0.04,27.33,Mov03
-9.49,-0.03,-1.81,-0.0,-0.01,0.03,27.33,Mov03
-9.45,-0.02,-1.82,-0.01,-0.01,0.04,27.33,Mov03
-9.43,0.0,-1.84,-0.0,-0.0,0.04,27.33,Mov03
-9.44,0.01,-1.84,0.0,-0.0,0.04,27.34,Mov03
-9.45,-0.04,-1.82,0.01,-0.01,0.03,27.34,Mov03
-9.46,-0.06,-1.81,0.01,-0.02,0.03,27.34,Mov03
-9.48,-0.06,-1.81,0.01,-0.02,0.03,27.33,Mov03
-9.52,-0.05,-1.81,0.0,-0.02,0.02,27.34,Mov03
-9.47,-0.03,-1.82,-0.0,-0.01,0.02,27.33,Mov03
-9.4,-0.04,-1.83,-0.0,0.01,0.03,27.34,Mov03
-9.35,-0.03,-1.82,-0.0,0.01,0.04,27.34,Mov03
-9.35,-0.04,-1.8,0.0,0.01,0.04,27.34,Mov03
-9.42,-0.06,-1.8,0.01,0.0,0.05,27.34,Mov03
-9.5,-0.06,-1.79,0.01,-0.01,0.05,27.34,Mov03
-9.56,-0.02,-1.79,-0.0,-0.02,0.04,27.34,Mov03
-9.57,-0.0,-1.82,-0.01,-0.02,0.04,27.34,Mov03
-9.48,0.01,-1.84,-0.01,-0.01,0.04,27.33,Mov03
-9.4,0.0,-1.86,-0.01,0.01,0.03,27.33,Mov03
-9.38,-0.02,-1.87,-0.0,0.02,0.03,27.34,Mov03
-9.4,-0.07,-1.82,-0.0,0.02,0.03,27.34,Mov03
-9.47,-0.09,-1.79,-0.01,0.01,0.03,27.34,Mov03
-9.5,-0.07,-1.78,-0.02,0.01,0.03,27.34,Mov03
-9.47,-0.03,-1.81,-0.02,0.0,0.04,27.34,Mov03
-9.41,-0.04,-1.82,-0.02,0.0,0.04,27.34,Mov03
-9.38,-0.04,-1.85,-0.01,-0.0,0.05,27.35,Mov03
-9.39,-0.06,-1.85,-0.0,-0.02,0.06,27.34,Mov03
-9.46,-0.06,-1.86,0.0,-0.03,0.06,27.34,Mov03
-9.52,-0.03,-1.85,0.0,-0.03,0.05,27.34,Mov03
-9.54,-0.01,-1.83,0.0,-0.02,0.04,27.35,Mov03
-9.5,-0.0,-1.84,0.0,-0.0,0.03,27.35,Mov03
-9.44,-0.01,-1.83,0.0,0.01,0.03,27.35,Mov03
-9.39,-0.03,-1.82,0.01,0.02,0.03,27.35,Mov03
-9.39,-0.04,-1.8,0.01,0.02,0.03,27.35,Mov03
-9.45,-0.04,-1.78,0.01,0.0,0.03,27.35,Mov03
-9.49,-0.03,-1.79,0.01,-0.01,0.04,27.35,Mov03
-9.52,-0.02,-1.78,0.0,-0.02,0.04,27.34,Mov03
-9.49,0.0,-1.79,-0.0,-0.03,0.04,27.34,Mov03
-9.46,-0.01,-1.8,-0.01,-0.02,0.04,27.34,Mov03
-9.44,-0.03,-1.79,-0.01,-0.01,0.04,27.34,Mov03
-9.42,-0.05,-1.79,-0.0,0.0,0.03,27.34,Mov03
-9.41,-0.04,-1.8,-0.0,0.02,0.03,27.34,Mov03
-9.46,-0.01,-1.8,-0.0,0.02,0.03,27.35,Mov03
-9.51,-0.01,-1.81,-0.0,0.02,0.03,27.35,Mov03
-9.51,-0.03,-1.83,-0.01,0.01,0.04,27.35,Mov03
-9.48,-0.06,-1.81,-0.01,0.0,0.04,27.35,Mov03
-9.46,-0.06,-1.82,-0.01,-0.0,0.04,27.35,Mov03
-9.4,-0.05,-1.82,-0.01,-0.01,0.04,27.35,Mov03
-9.38,-0.02,-1.82,-0.01,-0.0,0.04,27.34,Mov03
-9.41,-0.01,-1.8,-0.01,0.01,0.03,27.35,Mov03
-9.45,-0.03,-1.79,-0.01,0.01,0.03,27.35,Mov03
-9.48,-0.03,-1.79,-0.01,0.01,0.03,27.35,Mov03
-9.48,-0.04,-1.81,-0.01,0.01,0.04,27.36,Mov03
-9.47,-0.03,-1.82,-0.01,0.0,0.05,27.36,Mov03
-9.42,-0.03,-1.82,-0.0,0.0,0.04,27.37,Mov03
-9.44,-0.02,-1.82,0.0,0.0,0.04,27.36,Mov03
-9.47,-0.03,-1.81,0.0,-0.0,0.03,27.35,Mov03
-9.51,-0.02,-1.81,0.0,-0.01,0.03,27.35,Mov03
-9.51,-0.04,-1.81,-0.0,-0.01,0.03,27.36,Mov03
-9.46,-0.05,-1.83,-0.01,-0.01,0.03,27.36,Mov03
-9.42,-0.07,-1.82,-0.01,-0.0,0.03,27.36,Mov03
-9.42,-0.07,-1.81,-0.01,0.0,0.04,27.35,Mov03
-9.44,-0.06,-1.8,-0.0,-0.0,0.05,27.36,Mov03
-9.49,-0.03,-1.8,-0.0,-0.01,0.05,27.35,Mov03
-9.5,-0.02,-1.8,-0.0,-0.02,0.04,27.35,Mov03
-9.47,-0.0,-1.8,-0.0,-0.02,0.04,27.35,Mov03
-9.48,0.0,-1.8,-0.0,-0.01,0.03,27.35,Mov03
-9.48,-0.03,-1.81,-0.0,-0.01,0.03,27.36,Mov03
-9.44,-0.07,-1.81,-0.0,-0.01,0.03,27.36,Mov03
-9.39,-0.08,-1.78,0.0,0.0,0.03,27.37,Mov03
-9.42,-0.06,-1.78,0.0,0.01,0.03,27.37,Mov03
-9.46,-0.03,-1.78,-0.0,0.0,0.04,27.37,Mov03
-9.48,-0.03,-1.79,-0.0,-0.01,0.04,27.37,Mov03
-9.45,-0.03,-1.81,-0.0,-0.01,0.03,27.37,Mov03
-9.41,-0.01,-1.82,-0.0,-0.0,0.03,27.37,Mov03
-9.39,-0.02,-1.82,0.0,0.01,0.03,27.37,Mov03
-9.42,-0.04,-1.8,0.0,0.02,0.02,27.37,Mov03
-9.43,-0.06,-1.79,0.0,0.02,0.02,27.36,Mov03
-9.47,-0.08,-1.8,-0.0,0.02,0.03,27.36,Mov03
-9.49,-0.07,-1.82,-0.0,0.01,0.04,27.36,Mov03
-9.49,-0.05,-1.82,-0.0,-0.01,0.05,27.36,Mov03
-9.5,-0.03,-1.83,0.0,-0.01,0.05,27.35,Mov03
-9.48,-0.02,-1.81,0.0,-0.02,0.05,27.35,Mov03
-9.47,-0.02,-1.8,0.0,-0.02,0.04,27.35,Mov03
-9.45,-0.03,-1.79,-0.0,-0.01,0.03,27.36,Mov03
-9.44,-0.03,-1.78,-0.01,0.0,0.03,27.36,Mov03
-9.41,-0.03,-1.78,-0.01,0.01,0.03,27.36,Mov03
-9.4,-0.03,-1.81,-0.01,0.01,0.03,27.37,Mov03
-9.45,-0.05,-1.81,-0.01,0.01,0.04,27.37,Mov03
-9.53,-0.04,-1.78,-0.0,0.0,0.05,27.36,Mov03
-9.54,-0.03,-1.77,-0.01,-0.01,0.05,27.36,Mov03
-9.5,-0.02,-1.79,-0.01,-0.02,0.04,27.37,Mov03
-9.44,-0.01,-1.82,-0.01,-0.01,0.03,27.37,Mov03
-9.4,-0.01,-1.82,-0.01,-0.0,0.03,27.36,Mov03
-9.37,-0.05,-1.8,-0.01,0.01,0.03,27.37,Mov03
-9.38,-0.08,-1.8,-0.01,0.01,0.03,27.36,Mov03
-9.42,-0.07,-1.79,-0.01,0.01,0.04,27.36,Mov03
-9.45,-0.05,-1.81,-0.01,0.01,0.05,27.36,Mov03
-9.51,-0.03,-1.8,-0.01,0.0,0.05,27.36,Mov03
-9.55,-0.0,-1.82,-0.01,-0.01,0.05,27.37,Mov03
-9.54,0.0,-1.84,-0.01,-0.01,0.04,27.36,Mov03
-9.48,-0.01,-1.84,-0.01,-0.01,0.04,27.37,Mov03
-9.43,-0.03,-1.82,-0.01,-0.0,0.03,27.37,Mov03
-9.42,-0.07,-1.81,-0.01,0.01,0.03,27.37,Mov03
-9.41,-0.06,-1.81,-0.0,0.02,0.03,27.36,Mov03
-9.41,-0.07,-1.8,-0.0,0.02,0.03,27.37,Mov03
-9.42,-0.05,-1.81,-0.01,0.02,0.04,27.37,Mov03
-9.45,-0.0,-1.81,-0.01,0.01,0.04,27.37,Mov03
-9.5,-0.02,-1.8,-0.0,-0.0,0.04,27.37,Mov03
-9.51,-0.04,-1.79,-0.0,-0.02,0.04,27.37,Mov03
-9.48,-0.02,-1.79,-0.0,-0.02,0.04,27.38,Mov03
-9.45,-0.04,-1.8,-0.0,-0.02,0.04,27.38,Mov03
-9.45,-0.03,-1.8,-0.0,-0.01,0.04,27.38,Mov03
-9.44,-0.04,-1.8,-0.0,-0.0,0.04,27.37,Mov03
-9.43,-0.03,-1.8,-0.01,-0.0,0.04,27.38,Mov03
-9.41,-0.03,-1.8,-0.01,0.01,0.04,27.38,Mov03
-9.43,-0.03,-1.79,-0.0,0.02,0.03,27.38,Mov03
-9.47,-0.03,-1.8,-0.0,0.02,0.03,27.39,Mov03
-9.52,-0.02,-1.79,-0.0,0.01,0.03,27.38,Mov03
-9.53,-0.0,-1.8,-0.0,-0.01,0.04,27.37,Mov03
-9.49,-0.0,-1.82,-0.0,-0.03,0.05,27.37,Mov03
-9.46,-0.01,-1.81,-0.0,-0.03,0.05,27.37,Mov03
-9.46,-0.03,-1.78,-0.0,-0.02,0.04,27.37,Mov03
-9.44,-0.03,-1.8,-0.01,-0.01,0.04,27.37,Mov03
-9.41,-0.04,-1.78,-0.01,0.0,0.03,27.37,Mov03
-9.4,-0.03,-1.8,-0.01,0.01,0.03,27.37,Mov03
-9.42,-0.02,-1.79,-0.0,0.01,0.04,27.37,Mov03
-9.46,-0.03,-1.8,0.0,0.0,0.05,27.37,Mov03
-9.49,-0.02,-1.77,-0.0,-0.01,0.05,27.37,Mov03
-9.51,-0.01,-1.77,-0.0,-0.02,0.04,27.37,Mov03
-9.48,0.01,-1.79,-0.01,-0.02,0.04,27.37,Mov03
-9.44,0.02,-1.8,-0.01,-0.01,0.04,27.37,Mov03
-9.41,0.0,-1.79,-0.01,0.0,0.03,27.37,Mov03
-9.41,-0.02,-1.77,-0.0,0.01,0.03,27.37,Mov03
-9.42,-0.03,-1.77,-0.0,0.01,0.03,27.37,Mov03
-9.45,-0.04,-1.77,-0.0,0.0,0.04,27.37,Mov03
-9.49,-0.05,-1.76,-0.0,-0.0,0.04,27.37,Mov03
-9.49,-0.0,-1.8,-0.01,0.0,0.04,27.37,Mov03
-9.46,0.02,-1.81,-0.01,0.01,0.04,27.37,Mov03
-9.44,0.0,-1.82,-0.01,0.01,0.03,27.37,Mov03
-9.44,-0.01,-1.8,-0.0,0.01,0.04,27.37,Mov03
-9.44,-0.04,-1.78,0.0,-0.0,0.04,27.37,Mov03
-9.45,-0.04,-1.77,0.0,-0.01,0.04,27.37,Mov03
-9.45,-0.05,-1.77,0.0,-0.01,0.04,27.37,Mov03
-9.48,-0.03,-1.77,-0.0,-0.01,0.04,27.38,Mov03
-9.47,0.01,-1.79,-0.01,-0.0,0.03,27.38,Mov03
-9.44,0.01,-1.8,-0.01,0.0,0.04,27.38,Mov03
-9.44,0.0,-1.78,-0.01,0.01,0.04,27.38,Mov03
-9.44,-0.01,-1.78,-0.0,0.01,0.04,27.38,Mov03
-9.46,-0.02,-1.79,0.0,0.0,0.05,27.38,Mov03
-9.48,-0.03,-1.77,0.01,-0.01,0.05,27.38,Mov03
-9.48,0.0,-1.77,0.0,-0.01,0.04,27.38,Mov03
-9.51,0.01,-1.77,-0.0,-0.01,0.04,27.38,Mov03
-9.48,0.03,-1.78,-0.01,-0.01,0.03,27.37,Mov03
-9.42,0.01,-1.79,-0.01,-0.0,0.03,27.38,Mov03
-9.4,-0.02,-1.79,-0.01,0.01,0.03,27.37,Mov03
-9.42,-0.03,-1.79,-0.0,0.01,0.04,27.37,Mov03
-9.44,-0.03,-1.78,0.0,0.01,0.04,27.37,Mov03
-9.48,-0.01,-1.76,0.0,0.0,0.04,27.37,Mov03
-9.53,0.02,-1.76,-0.01,0.01,0.04,27.37,Mov03
-9.52,0.04,-1.78,-0.01,0.01,0.04,27.37,Mov03
-9.44,0.03,-1.8,-0.01,0.01,0.04,27.37,Mov03
-9.41,0.0,-1.8,-0.01,0.01,0.04,27.37,Mov03
-9.4,-0.04,-1.78,-0.0,0.0,0.04,27.37,Mov03
-9.4,-0.05,-1.78,0.0,-0.0,0.04,27.37,Mov03
-9.44,-0.02,-1.78,0.0,-0.0,0.04,27.37,Mov03
-9.49,0.01,-1.79,0.0,-0.0,0.04,27.37,Mov03
